category,down_part,up_part,top_scroll,desc
7,杏蕾腾喧万里春,梨花怒放千重锦,,
7,胸怀全局为全民,力保大灾无大疫,,
7,欣逢盛世跃灵猴,力保丰年无硕鼠,,
7,山河重绘富强图,历史新开长征路,,
7,养性修心德为先,立身处世诚为本,,
7,为政清廉品德馨,立身正直精神振,,
7,成家勿忘老人恩,立业当承先辈志,,
7,民殷国富酒飘香,吏洁官清诗溢彩,,
7,春风纬地暖山河,丽日经天光宇宙,,
7,春风送暖柳先舒,丽日驱寒梅早放,,
7,英才济济乐无穷,丽日融融春水暖,,
7,重拳横扫打黄非,利剑出鞘惩腐恶,,警察春联
7,财似春潮带雨来,利如晓日腾云起,,
7,正本清源万木春,励精图治千家富,,
7,大快人心是久安,励行国法为良策,,
7,献岁祥梅万户春,连天瑞雪千门乐,,
7,风流云散夕阳娇,帘开燕语春色美,,
7,荆树光天颂九龙,莲花锦地歌妈祖,,龙年春联
7,承包建起小康家,联产端掉大锅饭,,
7,对唱春风四海欢,联书德政九州富,,
7,贪脏枉法臭千秋,廉洁奉公芳百世,,
7,勤劳敬业得天娇,廉洁奉公孚众望,,
7,赤诚报国万众心,廉政兴邦千家福,,
7,星旗永扬国运红,镰斧高举航程正,,
7,油龙出海壮神州,炼塔凌空荣广宇,,龙年春联
7,婆娑树影画家园,潋滟湖光诗世纪,,
7,精兵报国荡豪情,良将安邦荣圣业,,
7,桃红柳绿又一年,粮海棉山丰几载,,
7,一轮旭日耀金瓯,两岸春风和玉宇,,
7,九州赤子报三春,两岸金鸡歌一统,,鸡年春联
7,九州百族爱同胞,两岸亲人崇本祖,,
7,万家灯火庆团圆,两岸人心思统一,,
7,九州四化喜盈盈,两岸三春欣艳艳,,
7,一元复始艳阳天,两岸三通金光道,,
7,一轮明月照家园,两岸深情连骨肉,,
7,阖家团聚赋新诗,两岸同欢倾美酒,,
7,五湖四海乐升平,两岸一心期大统,,
7,一邦两制固金瓯,两弹一星惊玉宇,,
7,一庭春色燕双飞,两个文明花并蒂,,
7,十分春意绽奇葩,两个文明结硕果,,
7,万家歌舞庆新春,两个文明开盛纪,,
7,一身农艺富山乡,两手茧花芳岁月,,
7,一副春联颂党恩,两行墨迹书心语,,
7,一身正气鬼神惊,两袖清风龙虎惧,,龙年春联
7,满园桃李志不穷,两袖清风心自富,,
7,三通互惠日月新,两制并存乾坤大,,
7,五星旗开一统天,两制策启千秋业,,
7,百年耻雪沐春风,两制花开兴物色,,
7,百年耻雪沐春风,两制花开兴物色,,
7,百年耻雪沐春风,两制花开兴物色,,
7,勤劳创业福临门,科技兴农富盈户,,
7,勤劳创业接财神,科技兴农开富路,,
7,浩然正气满神州,科技之光盈世纪,,
7,文明喜雨润心田,科教春风荣国土,,
7,清廉执政代代兴,科教兴华家家富,,
7,独生优育福千秋,科教兴家富万代,,
7,文明致富雅摇钱,科教兴农雍聚宝,,
7,艺苑硕果万里香,科圃奇葩千山秀,,
7,文明时代汇强音,科学春天驰捷报,,
7,山河壮丽换新装,科学繁荣结硕果,,
7,文化当家万事荣,科学管理百业旺,,
7,勤劳创建乃真铨,科学经营皆法宝,,
7,春风化雨岁时丰,科学种田仓廪实,,
7,生产能开致富门,科研可达取经路,,
7,富裕文明并蒂花,科研生产联姻果,,
7,悲鸿放马马扬鞭,可染画牛牛得草,,牛年春联
7,有味诗书苦后甜,可珍土地忙中乐,,
7,一心一意夺丰收,克勤克俭奔富路,,
7,屠龙刺虎好文章,刻翠裁红新格调,,龙年春联
7,诚传道德播清风,恪守操行扬正气,,
7,珍藏经典好传家,恪守廉洁为律己,,
7,杏林春暖治奇疴,枯井泉香疗险病,,
7,勤耕垄亩稻粮丰,苦读诗书知识广,,
7,祥风和气玉生烟,快雪时晴春满屋,,
7,丽水良金得淘沙,昆山美玉应去璞,,
7,莺燕欢歌送马蹄,鲲鹏展翅扶羊角,,羊年春联
7,桃李争春天地宽,鲲鹏展翅乾坤大,,
7,春水温升牛甚忙,腊梅花放雪将尽,,牛年春联
7,喜鹊登枝佳节来,腊梅开放新春到,,
7,桂馆花浮献寿杯,兰橑香绕宜春帖,,紫禁城养心殿东板门春联
7,清风皓月赤诚心,蓝盾红徽正义剑,,
7,骏马还凭伯乐挑,蓝图全靠能人绘,,马年春联
7,轻盈绿柳舞春风,烂漫红梅迎旭日,,
7,风振紫霄翔凤归,浪翻南海潜龙至,,龙年春联
7,勤俭人家乐有余,劳动门第春常在,,
7,勤俭人家庆有余,劳动门第春常在,,
7,积善门庭福有余,劳动人家春常在,,
7,辛勤创业业繁荣,劳动兴家家富裕,,
7,天喜地喜全家喜,老福少福全家福,,
7,夕阳惯照万重山,老骥常存千里志,,马年春联
7,羔羊跪乳感恩深,老马奋蹄知路远,,羊年春联
7,灵羊衔穗报丰年,老马识途辞旧岁,,羊年春联
7,羔羊跪乳报春晖,老马识途归故里,,羊年春联
7,小龙隐洞志九天,老马识途向千里,,
7,羔羊跪乳最多情,老马识途终有意,,羊年春联
7,志士年衰赤胆悬,老牛力尽丹心在,,牛年春联
7,新毫意妙写奇情,老圃花奇舒妙蕊,,
7,雄鸡迎日报新春,老鼠娶亲成故事,,鼠年春联
7,羊毫蘸墨写春联,老鼠娶亲鸣鼓乐,,鼠年春联
7,仁乡艺苑尽才人,乐土文坛皆雅士,,
7,仁乡艺苑尽才人,乐土文坛皆雅士,,
7,仁乡艺苑尽才人,乐土文坛皆雅士,,
7,中枢善策颂三通,举国良图奔四化,,
7,全民协力闹三番,举国齐心兴四化,,
7,全民共乐艳阳天,举国同迎新世纪,,
7,齐天大盛万年春,举国小康千里锦,,
7,中天丽日庆长春,举国英豪开盛纪,,
7,乘骏马马到成功,举红旗旗开得胜,,马年春联
7,出门见喜喜盈门,举目看花花满目,,
7,猛虎催啸民族魂,巨龙腾跃中华志,,龙年春联
7,大地回春万象新,巨人迈步九州富,,
7,月殿桂花酒万杯,崛起中华一派春,,
7,党政兴廉日月明,军民除腐乾坤净,,
7,党政清廉户户欢,军民团结家家乐,,
7,官兵情义日日深,军营春色处处好,,
7,战士胸前英雄花,军属门上光荣匾,,部队、民兵、军烈属
7,庖丁善解目无全,君子闻声心不忍,,牛年春联
7,人民利益重如山,君子之交淡若水,,
7,矫羊举步赴新程,骏马班师传捷报,,
7,艳阳照耀岁华新,骏马奔腾春色丽,,马年春联
7,喜羊奋跃庆升平,骏马奔腾歌大有,,
7,新春更上一层楼,骏马奔腾千里路,,马年春联
7,灵羊献瑞贺新年,骏马奋蹄传捷报,,
7,大鹏舒翼九重天,骏马奋蹄千里路,,马年春联
7,吉羊捷足报捷来,骏马功成领功去,,羊年春联
7,羚羊接力展雄风,骏马交班传捷报,,
7,灵羊起步赴新程,骏马腾飞成壮举,,羊年春联
7,灵羊健步奔小康,骏马腾飞兴大业,,
7,吉羊跪乳报千恩,骏马扬蹄腾万里,,
7,吉羊祝福报春回,骏马膺功辞岁去,,
7,吉羊贺岁乐千家,骏马追风驰万里,,
7,羊毫遒劲谱新篇,骏业辉煌归历史,,羊年春联
7,鸿图再展莫亡羊,骏业已开休驻马,,羊年春联
7,腾飞华夏震全球,开放春风舒大地,,
7,改革处处换新天,开放时时增异彩,,
7,引资富国富黎民,开放兴邦兴社稷,,
7,抬头见僖喜事多,开门大吉吉祥来,,
7,入室浸心翰墨香,开门放眼春风绿,,
7,振兴美好大家庭,开拓和平新世纪,,
7,得意春风燕子催,开心美酒梅花酿,,
7,如意时光如意春,开心岁月开心事,,
7,见杨柳方知春来,看松柏不觉岁去,,
7,喜神州绿野同春,看祖国江山如画,,
7,勤俭家庭惯守诚,康强社会多明礼,,
7,祥和二字重千金,康泰一家生百福,,
7,文明登院院生辉,科技访家家致富,,
7,文明果硕馥千乡,科技花繁香四野,,
7,文明果盛喜人间,科技花开香世纪,,
7,富裕果甜盈万家,科技花香凝一处,,
7,军人卫国献丹心,科技练兵舒壮志,,
7,文明固本国争荣,科技领先花竞艳,,
7,文明崛起古神州,科技腾飞新世纪,,
7,文明崛起古神州,科技腾飞新世纪,,
7,文明崛起古神州,科技腾飞新世纪,,
7,万方富庶溢欢声,九野融和盈笑语,,
7,千山万水换新颜,九域三江除旧貌,,
7,一郭秋官旧读书,九重春色新承泽,,
7,万紫千红总是春,九州百业皆生意,,
7,两岸三通接羊年,九州百族辞马岁,,羊年春联
7,四海流行开放歌,九州插上腾飞翼,,
7,四海家家颂党恩,九州处处歌政德,,
7,四化宏图日日新,九州春色年年好,,
7,两个文明耀国光,九州改革舒清景,,
7,四海同欢贺新春,九州共庆迎奥运,,壬午春联
7,四海同吟幸福诗,九州共奏丰收曲,,
7,两岸山河共月圆,九州骨肉同龙脉,,
7,两岸江山共月圆,九州骨肉同龙脉,,
7,四海春回天地新,九州花放山河丽,,
7,四化图开日月新,九州花放山河秀,,
7,四海升平颂党恩,九州锦绣添春色,,
7,两岸三通岁月新,九州巨变春光美,,
7,十亿腾飞骐骥欢,九州崛起龙蛇舞,,蛇年春联
7,万里山河气象新,九州黎庶春风满,,
7,四海龙吟乐大年,九州丽日迎新纪,,龙年春联
7,四海风清气象新,九州日丽春光好,,
7,四海祥云降福来,九州瑞气迎春到,,
7,万岭腊梅万岭香,九州瑞雪九州润,,
7,万户春歌乐小康,九州曙色开新纪,,
7,百族歌声颂党风,九州曙色迎红日,,
7,百族新篇铄古今,九州伟业辉天地,,
7,七彩人生岁岁新,九州物产年年富,,
7,四海欢呼八节祥,九州喜度四时吉,,
7,四海欢呼大有年,九州喜庆三春日,,
7,四海欢呼大有年,九州喜庆元春日,,
7,四海风和玉宇清,九州霞蔚金瓯固,,
7,四海三通四海丰,九州一统九州富,,
7,两制双归万众欢,九州一统千山乐,,
7,六合风调万户丰,九州雨顺千山绿,,
7,两岸春风度万家,九州圆月辉四海,,
7,店逢盛世纳千祥,酒伴春风香万里,,酒馆餐馆饭店
7,莺歌燕舞庆新春,酒绿联红辞旧岁,,
7,鸟传大地吉祥春,酒祝丰年康泰日,,
7,鸟传大地如意春,酒祝周年太平日,,
7,新世纪气象更新,旧河山容颜不旧,,
7,新生应逐新年来,旧俗已随旧岁去,,
7,新春跃马奋精神,旧岁乘龙传捷报,,
7,新春更上一层楼,旧岁已赢十分好,,
7,新来世纪满精神,旧有山河澄气象,,
7,向阳门第竞催花,就暖春光偏着柳,,
7,邻里同心共揽春,居家和睦无难事,,
7,向党高吟幸福诗,举杯畅饮丰收酒,,
7,联韵高吟合璧篇,举杯共饮新春酒,,
7,全民奋建两文明,举国欢歌三代表,,
7,满天春色最宜人,举国江山俱似画,,
7,满天春色最宜人,举国江山俱似画,,
7,满天春色最宜人,举国江山俱似画,,
7,光明世界增辉煌,锦绣江山添色泽,,
7,辉煌大业耀寰球,锦绣前程冲碧汉,,
7,光辉事业乐耕耘,锦绣前程勤进取,,
7,光辉业绩乐耕耘,锦绣前程欣奋发,,
7,奔腾江海巨龙腾,锦绣山川春色绣,,龙年春联
7,辉煌业绩业辉煌,锦绣山河山锦绣,,
7,光辉事业溢光辉,锦绣山河添锦绣,,
7,英雄儿女展雄姿,锦绣山河增绣色,,
7,精兵利器固中华,劲旅雄师安国土,,
7,沪榕高速接东西,京九长虹贯南北,,千禧年春联
7,傲雪红梅斗艳香,经冬翠柏耐寒立,,
7,人才蔚起国长春,经济繁荣家益富,,
7,财源茂盛靠升平,经济繁荣凭善政,,
7,民生富裕赖宏谋,经济繁荣重改革,,
7,精神文明开红花,经济建设结硕果,,
7,处世无欺事业昌,经商有信财源广,,
7,棠棣花开四海香,荆荷蕊吐双珠灿,,
7,龙腾虎跃竞辉煌,荆艳荷娇争奋进,,
7,楚花吐艳地生香,荆苑生辉天织锦,,
7,勤勤恳恳做园丁,兢兢业业育桃李,,
7,人民十亿气象新,景色万千春光好,,
7,英雄十亿气如虹,景象万千春似锦,,
7,倡廉戒奢事业兴,敬老爱幼家庭暖,,
7,移风易俗讲文明,敬老尊亲重礼貌,,
7,千千情结系金龙,九九祥云舒玉兔,,龙年春联
7,年年登高楼外楼,九九重辉九重锦,,
7,六合春色望中新,九陌晴光行处好,,
7,三铁破除事业新,九衢通达前程远,,
7,一曲新歌北斗辉,九如胜景东风润,,
7,万众描图展雄姿,九天揽月开新纪,,
7,四海腾龙民族魂,九天揽月中华志,,龙年春联
7,四季花香醉太平,九天日丽开新运,,
7,四野春新逐马蹄,九天日暖张鹏翼,,马年春联
7,十亿神州溢彩霞,九天日月回春意,,
7,万国笙歌唱太平,九天日月开昌运,,
7,万里笙歌唱太平,九天日月开新运,,
7,万里笙歌乐太平,九天日月开新运,,
7,十亿神州溢春华,九天日月吐光辉,,
7,一夜春风柳缀金,九天瑞雪梅生玉,,
7,三殿晴光接彩霞,九天淑景凝新旭,,紫禁城长春宫春联
7,二千年世纪崭新,九万里江山锦绣,,
7,二千年龙凤腾飞,九万里江山亮丽,,
7,千里征途赖贤才,九万云程催骥足,,
7,万千盛景示年丰,九五宏图昌国运,,
7,八方景象壮神州,九五宏图跨世纪,,
7,新元凤舞业惊天,九五龙飞情动地,,
7,五星旗灿国长新,九野春风花正艳,,
7,三阳瑞气吻红梅,九野春风梳翠柳,,
7,八方溢彩贺新年,九野流金歌稔岁,,
7,八方凑效奏欢歌,九野融和盈笑语,,
7,八方凑效奏欢歌,九野融和盈笑语,,
7,八方凑效奏欢歌,九野融和盈笑语,,
7,绿柳轻摇舞絮妍,金鸡喜唱催春早,,鸡年春联
7,布谷长鸣唤春耕,金鸡喜叫催晓读,,
7,白鹭晨飞万户春,金鸡晓唱千家喜,,
7,玉犬三呼报福音,金鸡一唱传佳讯,,狗年春联
7,丹凤朝阳燕迎春,金驹辞岁羊报吉,,羊年春联
7,新居喜贺早临春,金卡畅行先富路,,
7,铁手造福福气浓,金龙报春春风暖,,龙年春联
7,彩凤朝阳贺小康,金龙出海迎新岁,,龙年春联
7,银蛇吐宝贺新春,金龙含珠辞旧岁,,蛇年春联
7,喜鹊登枝福韵高,金龙闹海春潮涌,,龙年春联
7,绿柳迎春乐万家,金龙献瑞苏千里,,龙年春联
7,银羊欢跃太平年,金马奔驰改革路,,羊年春联
7,银羊奋进福连天,金马凯旋歌动地,,
7,玉羊接力展宏图,金马扬蹄抒远志,,羊年春联
7,玉虎迎春敛福来,金牛昂首高歌去,,虎年春联
7,白虎迎春喜气来,金牛辞岁寒风尽,,虎年春联
7,玉虎迎春百业兴,金牛辞岁千仓满,,虎年春联
7,乳虎添翼舞新春,金牛奋蹄奔大道,,虎年春联
7,乳虎添翼会风云,金牛奋蹄开锦绣,,虎年春联
7,喜鹊衔来幸福春,金牛开出丰收景,,牛年春联
7,玉虎迎新万户欢,金牛送旧千家乐,,虎年春联
7,玉垒浮云变古今,金瓯丽日晖中外,,
7,玉镜重圆四海娇,金瓯已固千峰美,,
7,绿野春归百鸟鸣,金山水漫双蛇舞,,蛇年春联
7,玉树临风喜满门,金蛇狂舞春添彩,,
7,紫燕翻飞柳泛青,金蛇狂舞春添彩,,蛇年春联
7,万马奔腾迎新春,金蛇狂舞辞旧岁,,
7,玉燕喜迎幸福春,金蛇狂舞丰收岁,,蛇年春联
7,骏马欢腾四海春,金蛇狂舞九州景,,马年春联
7,丹凤朝阳纳吉图,金蛇狂舞迎春曲,,蛇年春联
7,瑞雪纷飞兆好年,金蛇狂舞迎新纪,,蛇年春联
7,骏马奔腾北网兴,金蛇漫舞联坛旺,,横批：新年进步
7,玉律清音溢玉堂,金蛇妙舞随金马,,蛇年春联
7,喜鹊登梅幸福来,金蛇披彩新春到,,蛇年春联
7,玉盏飞觞腊酒香,金蛇起舞春雷动,,蛇年春联
7,骏马奔腾报捷来,金蛇起舞颂功去,,马年春联
7,骏马欢腾四海春,金蛇喜舞九州富,,马年春联
7,玉羊报喜喜千家,金穗飘香香四季,,羊年春联
7,巧手绣成万朵花,金梭织就千重锦,,
7,好家庭幸福无边,金土地丰收有望,,
7,赤帜生辉吉庆多,金星焕彩福源广,,
7,福禄寿喜一齐来,金银财宝两路进,,
7,洪福齐天富贵长,金玉满堂家宅旺,,
7,彩树联成四化诗,金针绣出九州锦,,
7,绛树红楼万户春,金樽玉粟千门秀,,
7,奋挥猴棒辟征程,紧握羊毫留青史,,猴年春联
7,琅玕昼静竹平安,锦绣春明花富贵,,
7,幸福生话满园诗,锦绣河山遍地画,,
7,祥和岁月福常臻,锦绣河山春永驻,,
7,火红日月万载春,锦绣江山千秋固,,
7,火红日月万载春,锦绣江山千秋固,,
7,火红日月万载春,锦绣江山千秋固,,
7,岁月三春入虎年,江山一统腾龙日,,虎年春联
7,事业千秋共富强,江山一统同兴盛,,
7,港澳双归百族欢,江山一统兆民乐,,
7,世纪更新国富强,江山依旧龙盘踞,,龙年春联
7,世纪更新锦上花,江山依旧诗中画,,
7,日月常明岁月新,江山永固河山壮,,
7,祖国长安大地春,江山永固人民福,,
7,龙马精神世纪兴,江涛气势风雷动,,马年春联
7,敬长爱幼幸福家,讲德守法文明户,,
7,巧手精描四化图,匠心独运三通策,,
7,跃马欣播五岭春,降龙喜揽重霄月,,壬午春联
7,连理枝头花正开,交柯树上蕾才绽,,
7,好鸟齐鸣报稔年,娇花盛放迎佳节,,
7,淡白深红雨后花,娇黄嫩绿春前柳,,
7,嫩柳展枝舞春风,娇梅吐蕊迎旭日,,
7,桃红万户颂新猷,椒酒千年歌大治,,
7,紫燕归门报早春,蛟龙出海迎红日,,龙年春联
7,莺燕闹春杨柳青,蛟龙腾海风雷激,,龙年春联
7,院外风光翠欲流,阶前春色浓如许,,
7,户外风光翠欲流,阶前春色浓如许,,
7,户外晓光翠欲流,阶前春色浓如醉,,
7,户外风光聚太和,阶前春色舒清景,,
7,窗外梅花焕物华,阶前春色迎人笑,,
7,不负英雄千古名,皆称飞虎一身胆,,虎年春联
7,献岁梅花万朵香,接天瑞雪千家乐,,
7,勤劳门第乐而康,节俭人家穷变富,,
7,今年花胜去年红,节日人同佳日好,,
7,清廉公正始兴邦,节约勤劳方致富,,
7,清新联朵绽春华,洁白梨花飘雅韵,,
7,非凡时代出英雄,结彩门庭迎世纪,,
7,蹄花染香到春头,捷报随雪飞梅上,,马年春联
7,知情绿柳渐拖丝,解趣黄鹂频送韵,,
7,嫁给春色一缕情,借得梅花十度意,,
7,雄鸡三唱一元苏,金棒一挥三界净,,
7,玉兔迎春岁月新,金杯醉酒乾坤大,,兔年春联
7,竹笛横吹幸福歌,金笔谱写胜利曲,,
7,银汉横空万象清,金风入树千门晓,,
7,玉羊衔瑞事称心,金凤呈祥人得意,,羊年春联
7,弥陀慈光照大千,金刚降魔护三宝,,横披：南无阿弥陀佛
7,碧血丹心献中华,金戈铁马奔大道,,马年春联
7,宏图映日日光华,金鼓催春春意闹,,
7,黄土高坡口吆牛,金光大道人催马,,牛年春联
7,紫燕迎春生意隆,金猴献瑞财源广,,猴年春联
7,紫燕黄莺弹妙音,金猴玉兔弄春色,,猴年春联
7,玉兔笑迎锦绣春,金虎腾跃风流世,,兔年春联
7,义犬迎春柳色新,金鸡报捷梅花俏,,狗年春联
7,旭日携春福满堂,金鸡唱晓声盈户,,
7,铁牛欢催改革潮,金鸡高唱迎春曲,,鸡年春联
7,锦犬迎来大地春,金鸡唤出扶桑日,,狗年春联
7,绿水流来万户春,金鸡啼出千门早,,
7,绿水流来万户春,金鸡啼出千门早,,
7,绿水流来万户春,金鸡啼出千门早,,
7,生活富裕福永存,家庭温馨人高寿,,
7,经济繁荣大有年,家庭幸福平安日,,
7,国泰天开不老春,家祥世衍无疆庆,,
7,户纳千祥祥云腾,家迎百福福星照,,
7,财如人意八方来,家有福星四面照,,
7,小龙总傍大龙飞,家运每随国运盛,,
7,春在田间喜在心,家增财富人增寿,,
7,门迎曙色满堂新,家驻春风长日乐,,
7,子庶同歌世共和,甲兵永戢书康乐,,鼠年春联
7,子年兴旺我修楼,甲第宏开他造府,,鼠年春联
7,子年遍地祝丰收,甲第连云欣发展,,鼠年春联
7,戌春万户纳祥光,甲第千庄盈瑞气,,
7,子孙孝友古风存,甲乙科名佳话在,,鼠年春联
7,文明建国遍春风,甲子迎春多瑞霭,,鼠年春联
7,迎春燕子舞祥和,嫁女画图呈喜庆,,鼠年春联
7,科技兴邦岁月新,艰辛创业沧桑变,,
7,勤是人间创业方,俭为天下治家宝,,
7,牛背飘来一曲歌,茧花绽放漫山绿,,牛年春联
7,知难而进乃英雄,见义勇为称好汉,,
7,投身改革大潮流,建设文明新世纪,,
7,弘扬特色壮神州,建设小康兴伟业,,
7,振兴祖国共争先,建设中华齐发奋,,
7,门上桃符映眼新,江边柳丝迎春绿,,
7,党是春风我是花,江朝大海葵朝日,,
7,山岳峰峦任虎行,江河湖海凭龙跃,,龙年春联
7,雪映红梅诗意浓,江流春水画图美,,
7,塞北风光万象新,江南景色千般美,,
7,世纪更新国力雄,江山不老春光好,,
7,杨柳多姿燕常飞,江山呈秀春不老,,
7,大地有情万木春,江山大好百花放,,
7,天地多情草木春,江山大好英雄健,,
7,华夏昊天可跃龙,江山故国堪留鹤,,龙年春联
7,桃李春风改旧观,江山画卷描新样,,
7,党政英明万口碑,江山锦绣千秋画,,
7,祖国多娇万年春,江山如画千里秀,,
7,世纪赋诗百载春,江山如画千重秀,,
7,礼乐文章领风骚,江山事业开画本,,
7,岁月如诗蝶恋花,江山似画莺啼序,,
7,大地皆春映朝晖,江山似锦呈异彩,,
7,桃李三春映日红,江山万里迎风暖,,
7,岁月祥和万事兴,江山稳固千乡丽,,
7,诗酒一桌十万家,江山五色三千里,,
7,事业辉煌虎更威,江山秀丽春增色,,虎年春联
7,道路逶迤骏马驰,江山秀丽神龙舞,,龙年春联
7,改革新潮逐浪高,江山秀色争春染,,
7,港澳双归处处欢,江山一统家家盼,,
7,港澳双归玉宇新,江山一统金汤固,,
7,港澳双归四海钦,江山一统九州乐,,
7,港澳双归凤还巢,江山一统龙破壁,,
7,台陆三通骨肉情,江山一统人民愿,,
7,台陆三通骨肉情,江山一统人民愿,,
7,台陆三通骨肉情,江山一统人民愿,,
7,道德清心福满门,吉祥如意人增寿,,
7,科技花开富裕家,吉祥鼠报丰收岁,,鼠年春联
7,幸福常临勤奋人,吉祥喜入光荣户,,
7,财运亨通福永临,吉星高照春常在,,
7,鸿福常临和睦家,吉星高照平安宅,,
7,喜气常临幸福家,吉星高照文明院,,
7,瑞气盈门地泛新,吉星在户天垂象,,
7,紫燕衔泥落好家,吉羊得草延春色,,羊年春联
7,赤子欢腾赤县春,吉羊恭贺吉祥岁,,
7,洪福齐天及地来,吉羊健步迎春至,,羊年春联
7,一犁时雨润春畴,几处早莺催暖树,,
7,数声鸟语助吟怀,几点梅花添雅趣,,
7,万家箫管乐丰年,几点梅花添逸兴,,
7,数声鸟语闹春光,几点梅花迎淑气,,
7,半含冬景半含春,几点雪花几点雨,,
7,十载耕耘自见功,几番磨砺方成器,,
7,万家灯火上重楼,几树梅花催四化,,
7,一树梅红天地春,几行柳绿山川秀,,
7,科学种田庆有余,技术发家乐无尽,,
7,四化建设做标兵,技术革新当闯将,,
7,更具无私济世心,既学妙手回春术,,
7,呕心沥血育英才,济困帮贫扶学子,,
7,承前启后越千年,继往开来跨世纪,,千禧年春联
7,与时俱进日常新,继往开来天更美,,
7,承前启后共扬帆,继往开来同跃马,,
7,与时俱进为民生,继往开来兴国计,,
7,承先启后蔚人文,继往开来兴骏业,,
7,与时俱进创辉煌,继往开来臻锦绣,,
7,承前启后铸辉煌,继往开来宗马列,,
7,满园春色桃杏红,夹岸晓烟杨柳青,,
7,琼诗妙画雅新村,佳节祥春盈喜气,,
7,小康未到乐加油,佳节已临欣饮酒,,
7,春阳明媚吉祥花,佳气葱茏如意草,,
7,春回大地艳阳天,家过小康欢乐日,,
7,户户高歌盛世春,家家畅饮丰年酒,,
7,户户迎春事事成,家家辞岁人人乐,,
7,女女男男乐升平,家家户户欣致富,,
7,户户室内荡春歌,家家门前飞笑语,,
7,处处年丰有余粮,家家岁稔无尽乐,,
7,处处盛开科技花,家家喜结文明果,,
7,处处欢歌大有年,家家喜饮小康酒,,
7,处处迎春处处春,家家致富家家富,,
7,户户浇开幸福花,家家种下文明树,,
7,户户窗前胜利花,家家桌上丰收酒,,
7,处处高歌盛世春,家家醉饮丰收酒,,
7,人在春风和气中,家居化日光天下,,
7,人在欢声笑语中,家居丽日蓝天下,,
7,财似江涛日日翻,家随国运年年好,,
7,琴瑟同谐乐事多,家庭和睦歌声溢,,
7,邻里欢娱处处夸,家庭和睦人人赞,,
7,邻里欢娱处处夸,家庭和睦人人赞,,
7,邻里欢娱处处夸,家庭和睦人人赞,,
7,神州无处不春风,华夏有天皆丽日,,
7,踏花归去马蹄香,化雨携来龙露贵,,马年春联
7,诗题羊石纪新春,画展春城描特色,,羊年春联
7,喜迎奥运振雄风,欢庆神舟腾玉宇,,
7,喜迎乙卯幸福春,欢送戊寅丰稔岁,,兔年春联
7,喜谢春风改旧容,欢欣节日添新彩,,
7,治污治染水流香,还草还林山吐翠,,
7,治水治沙造绿洲,还林还草抓环保,,
7,归根祖国换新天,还我河山酬宿志,,
7,中华竞写大文章,环宇高歌新世纪,,
7,神州喜庆小康年,环宇欢奔新世纪,,
7,紫凤驾云上碧霄,黄龙行雨腾沧海,,龙年春联
7,紫燕衔泥筑小巢,黄牛吃草生新奶,,牛年春联
7,猛虎初来气象新,黄牛虽去精神在,,虎年春联
7,紫燕营巢杏花天,黄牛舔犊芳草地,,牛年春联
7,紫微春苑燕吟诗,黄土田间牛作画,,牛年春联
7,催马扬鞭奔新程,挥笔豪情歌入世,,
7,泼墨龙飞万水明,挥毫凤舞千山秀,,
7,泼墨龙飞万水腾,挥毫凤舞千山秀,,龙年春联
7,锦绣又添事业兴,辉煌长创人财旺,,
7,奏凯体坛震万邦,麾军世贸开新宇,,壬午春联
7,存虎胆立志兴邦,绘龙图铭心济世,,龙年春联
7,献身祖国出良谋,绘我河山添彩笔,,
7,春光明媚万家欢,惠风和畅千山秀,,
7,爱国精神万代扬,惠民政策千秋颂,,
7,多情细雨润红梅,惠我春风梳翠柳,,
7,廉风载誉誉千秋,惠政催春春万里,,
7,廉风情暖益千行,惠政人和兴百业,,
7,丰衣足食民心欢,火树银花春意闹,,
7,山珍海味列金盘,火树银花迎玉鼠,,鼠年春联
7,传音喜报碧云中,击节歌扬红日下,,
7,挥毫合写脱贫诗,击节堪弹廉政曲,,
7,年迎大有伴春来,鸡报小康随日出,,鸡年春联
7,犬绘梅花五福临,鸡描竹叶三中颂,,狗年春联
7,犬吠欣迎富贵宾,鸡鸣喜报丰收果,,狗年春联
7,犬吠神州岁月新,鸡鸣晓日江山丽,,狗年春联
7,马踏青云奔小康,鸡鸣紫陌迎新曙,,鸡年春联
7,犬岁发财户户欢,鸡年利事家家乐,,狗年春联
7,犬迹梅花瑞雪飞,鸡声笛韵祥云灿,,狗年春联
7,猴棒三挥玉宇清,鸡声一唱东方白,,鸡年春联
7,犬年更上一层楼,鸡岁已添几多喜,,狗年春联
7,犬因春到献梅花,鸡为岁归留竹叶,,狗年春联
7,狗跃山河瑞气生,鸡追日月雄风舞,,狗年春联
7,祛邪扶正慰民心,激浊扬清昌国运,,
7,新纪新年万物新,吉春吉日千家吉,,
7,重门旭日耀阳春,吉地祥光开泰运,,
7,祉凤鸣春万物新,吉龙呈瑞百花艳,,
7,幸福花开致富家,吉祥草发向阳院,,
7,恭贺新禧满堂春,吉祥如意全家福,,
7,道德清心福满门,吉祥如意人增寿,,
7,道德清心福满门,吉祥如意人增寿,,
7,道德清心福满门,吉祥如意人增寿,,
7,柳舒时雨绿三分,花放东风香万里,,
7,柳丝回韵织莺帘,花锦堆红香燕垒,,
7,莺啭芳林报好音,花开彩槛呈春色,,
7,灯照吉祥岁岁欢,花开富贵家家乐,,
