category,down_part,up_part,top_scroll,desc
马,牛岁甘为孺子牛,鼠年不做官仓鼠,,
马,牛岁迎来动地诗,鼠年谱就惊天曲,,
马,龙飞凤舞庆新春,鼠去牛来辞旧岁,,
马,中华伟业展雄才,大路长征驰骏马,,
马,天马驰骋五里街,大鹏俯视万春寨,,
马,骏马何愁道路长,大鹏欢喜天空阔,,
马,骏马奔驰浩荡春,大鹏展翅青云路,,
马,及时惠雨润鲜花,得意春风催骏马,,
马,大路长征骏马驰,东方古国红旗舞,,
马,春来马入画图中,冬去蛇留诗意里,,
马,春来马跃画图新,冬去蛇留诗意美,,
马,欢庆新年酒满斟,飞驰骏马鞭高举,,
马,爆竹千家春意浓,风尘一路马蹄碎,,
马,道路逶迤任马驰,风光秀丽随春展,,
马,添翼更上九重天,伏枥犹存千里志,,
马,马驰道路柳生烟,福到门庭梅吐艳,,
马,振兴大业起宏图,改革新潮催骏马,,
马,大地春归骏马来,高天雪舞银蛇去,,
马,午院花香蝶舞忙,庚晨日暖春来早,,
马,好花深处有鸣禽,古柳荫中来走马,,
马,骏马加鞭奔坦途,豪情振笔歌新岁,,
马,快催骏马跃前程,好借春风酬壮志,,
马,当显雄才唱大风,好凭妙手书鹏赋,,
马,春风得意四蹄轻,好雨知时群卉盛,,
马,骏马喜迎大治年,红旗辉映神州地,,
马,骏马奔腾万里春,红旗招展九州画,,
马,骏马驰骋富国途,红旗指引强邦路,,
马,骏马奔腾荡柳烟,红霞瑰丽铺云路,,
马,大道逶迤万马驰,宏图锦绣众人绘,,
马,青骝夺路起桃烟,鸿雁翔云迎旭日,,
马,风云盛世骏骐驰,花柳新春莺燕舞,,
马,骅骝开道景无边,花木向阳春不老,,
马,踏花归去马蹄香,化雨携来龙露贵,,
马,龙马精神世纪兴,江涛气势风雷动,,
马,蹄花染香到春头,捷报随雪飞梅上,,
马,碧血丹心献中华,金戈铁马奔大道,,
马,骏马欢腾四海春,金蛇狂舞九州景,,
马,骏马奔腾报捷来,金蛇起舞颂功去,,
马,骏马欢腾四海春,金蛇喜舞九州富,,
马,四野春新逐马蹄,九天日暖张鹏翼,,
马,乘骏马马到成功,举红旗旗开得胜,,
马,艳阳照耀岁华新,骏马奔腾春色丽,,
马,新春更上一层楼,骏马奔腾千里路,,
马,大鹏舒翼九重天,骏马奋蹄千里路,,
马,壮志凌云写春秋,快马加鞭争朝夕,,
马,骏马还凭伯乐挑,蓝图全靠能人绘,,
马,夕阳惯照万重山,老骥常存千里志,,
马,迎春祝酒庆丰年,勒马开怀颂改革,,
马,天马行空驾白云,灵蛇匿迹飞青霭,,
马,骥随春到展宏图,龙伴腊归留胜迹,,
马,鲲鹏志向搏高天,龙马精神驰大道,,
马,风云气象会三春,龙马精神壮四海,,
马,红梅白雪送灵蛇,绿水青山迎宝马,,
马,月下赶黄彪,雪中飞赤兔,,
马,龙马壮精神,燕莺新气象,,
马,把酒会春风,扬鞭催骏马,,
马,万马会新春,一堂开淑景,,
马,踏雪马蹄香,迎春燕语巧,,
马,骏马跃关山,云霞出海曙,,
马,红花爱英雄,壮士喜骏马,,
马,喜临绿柳门前,春到红鬃马上,,
马,马腾正气清风,春到江南塞北,,
马,神州跃马争春,大地生香吐艳,,
马,马蹄声声报春,飞雪片片凝瑞,,
马,杏花春雨江南,骏马秋风蓟北,,
马,迎来骏马新春,留下小龙胜景,,
马,人欢马叫春新,日丽风和景艳,,
马,重振龙马精神,尚存金蛇灵气,,
马,腊梅傲雪迎春,天马横空出世,,
马,马蹄得得报春,雪片纷纷凝瑞,,
马,人欢马叫春浓,雪瑞年丰福满,,
马,奋蹄踏雪展春风,昂首扬鬃腾浩气,,
马,一年花发十分红,八骏风驰千里近,,
马,青春浩气献中华,白马壮心奔大道,,
马,万马奔腾国步雄,百花齐放春光好,,
马,万马奔腾气象新,百花齐放春光好,,
马,梅花朵朵笑春风,爆竹声声催快马,,
马,越坦途万马扬鞭,奔彼岸千帆竞渡,,
马,浩荡春风遍神州,奔腾骏马驰大道,,
马,良才妙手展宏图,伯乐明眸识好马,,
马,英雄酬志效鲲鹏,伯乐选贤识骏骥,,
马,闻鸡起舞超群英,策马前驱奔四化,,
马,花香鸟语大地春,车水马龙农家乐,,
马,花香鸟语万家春,车水马龙一路景,,
马,马腾盛世入诗篇,春返神州舒画卷,,
马,旭日青山万马嘶,春风碧水双鸥静,,
马,骏马扬蹄国扬威,春风得意人得志,,
马,骏马登程杨柳青,春风化雨芭蕉翠,,
马,大业宏图壮国威,春风骏马开新纪,,
马,骏马扬蹄路万程,春风送暖花千树,,
马,笑语千家入马年,春风万里辞蛇岁,,
马,天马喜随捷报飞,春风笑逐福音至,,
马,诗句竞于马背吟,春光原自梅梢发,,
马,马纵山河气势雄,春归禹甸风光美,,
马,快马加鞭跃九州,春花吐艳香千里,,
马,龙马海风强国图,春江花月宜人景,,
马,国家思治用贤才,春日寻芳骑骏马,,
马,马步声声杨柳风,春天点点芭蕉雨,,
马,骏马奔驰锦绣程,春阳送暖芳菲地,,
马,马驰大道喜迎春,春寓枝头歌唤马,,
马,福在心里接马年,春寓枝头迎佳节,,
马,贺岁争描八骏图,辞年喜饮三蛇酒,,
马,高天阔地展雄才,大道扬鞭驰骏马,,
马,万马奔腾,百花齐放,,
马,骏马迎春,彩云追月,,
马,骏马迎春,小龙辞岁,,
马,龙马精神,竹梅品格,,
马,金马啸长风,白鹅游暖岸,,
马,万马起云烟,百花开锦绣,,
马,霜尽马蹄轻,草枯鹰眼疾,,
马,兴国舞神龙,乘风腾骏马,,
马,马奔锦绣程,春拂芬芳地,,
马,马跃路途宽,春来山水秀,,
马,马蹄香万家,春色绿千里,,
马,志远马扬蹄,春新门载福,,
马,骏马跃长征,丰年飞瑞雪,,
马,马驰春作声,风度竹流韵,,
马,赤兔踏春光,共莺传捷报,,
马,路遥任马驰,海阔凭鱼跃,,
马,马跃人间春,花开天下福,,
马,马跃起龙图,花香招鸟语,,
马,马驰中国风,花绽春光谱,,
马,紫骝踏雪来,金蟒穿云去,,
马,鸿图壮九州,骏马生双翼,,
马,骏马迎新春,凯歌辞旧岁,,
马,骏马迎新春,凯歌送旧岁,,
马,骐骥跃神州,鲲鹏飞玉宇,,
马,春风策紫骝,腊鼓催青骏,,
马,腾龙世纪新,立马昆仑小,,
马,迎春万木荣,立马千山矮,,
马,旗红骏马图,柳绿春江月,,
马,虎帐夜谈兵,柳营晨试马,,
马,莺歌世风流,马踏春锦绣,,
马,春到杏花红,马腾风雪舞,,
马,国展富强图,马腾改革路,,
马,莺歌杨柳春,马啸关山月,,
马,人迎幸福春,马跃康庄道,,
马,春回杨柳枝,马跃阳关道,,
马,万马啸东风,群星瞻北斗,,
马,马渡风月关,人饮春节酒,,
马,万马荡雄风,三春播喜气,,
马,万马闯雄关,三春开盛纪,,
马,马嘶北国风,蛇舞长城雪,,
马,祖国壮金瓯,神鞭催骏马,,
马,风翮九霄鹏,霜蹄千里骏,,
马,柳浪饰春风,蹄花沾晓露,,
马,路远马扬蹄,天高鹏展翼,,
马,九州幸福春,万马奔腾日,,
马,千门幸福春,万马奔腾日,,
马,百花展笑颜,万马争飞跃,,
马,跃马抖精神,闻鸡思奋发,,
马,跃马共迎春,闻鸡先起舞,,
马,大骥驰千里,小龙舞九州,,
牛,民殷国富盼龙飞,鼠去牛来闻虎啸,,
牛,龙腾虎跃奋新程,鼠去牛来欣大治,,
牛,无限春光亮马蹄,数声柳笛飘牛背,,
牛,四野耕犁试早春,数声牧笛传新曲,,
牛,牛勤何用用当头,蹄奋不须鞭震耳,,
牛,赤帜啸风满地红,铁牛喘月平畴绿,,
牛,茧手挖来遍地金,铁牛拖出满山宝,,
牛,俯首甘为孺子牛,挺身勇灭官仓鼠,,
牛,地产黄金鸡犬欢,土生白玉牛羊壮,,
牛,报国壮怀赤子心,为民当效黄牛力,,
牛,愿闻老子再骑牛,未许田文轻策马,,
牛,九州马叫并牛欢,五岭莺歌又燕舞,,
牛,迎到金牛买铁牛,写完福字描春字,,
牛,小院频传喜鹊歌,新春乐咏黄牛颂,,
牛,丰岁诗吟白雪歌,新春人唱黄牛赞,,
牛,旭日高悬致富门,新春喜作黄牛颂,,
牛,农家笑望春燕飞,新村喜盼铁牛到,,
牛,黄牛奋进不着鞭,新岁牧歌需纵酒,,
牛,无边柳色绿村头,一曲牧歌传牛背,,
牛,甘作人民孺子牛,勇当改革排头兵,,
牛,无边春色燕衔来,有福人家牛报喜,,
牛,无垠大道马扬蹄,有庆年头牛得草,,
牛,金牛奋地涌春潮,玉鼠回宫传捷报,,
牛,金牛焕彩耀星辰,玉碗生光辉琥珀,,
牛,燕舞莺歌处处春,猪肥牛壮家家乐,,
牛,食足衣丰民自安,猪肥牛壮家增福,,
牛,鼠归牛到竞辉煌,子去丑来腾锦绣,,
牛,勿问收获但问耕耘,不知索取只知奉献,,
牛,养牛致富国裕家康,灭鼠消灾粮丰人寿,,
牛,笑迎农家马壮牛欢,喜看大地莺歌燕舞,,
牛,牛肥马壮门户浴春风,腊尽春归山村添喜气,,
牛,春明日丽万象喜更新,鼠去牛来一元欣复始,,
牛,金牛献瑞万里笑春风,喜鹊登梅百族迎佳节,,
牛,歌颂牛年家家富裕户户歌,乐辞鼠岁处处丰收人人乐,,
牛,牛年逢盛世香港回归庆团圆,鼠岁报佳音市场兴旺迎胜利,,
牛,俯首甘为孺子牛,诚心乐作人间事,,
牛,田野牛耕户户忙,川原蝶舞翩翩好,,
牛,喜盈门第铁牛忙,春到人间新燕舞,,
牛,神轾人间紫燕飞,春归大地黄牛跃,,
牛,福降人间黄牛忙,春临门户白雪化,,
牛,富民强国效勤牛,辞旧迎新除硕鼠,,
牛,催牛耙地促年丰,辞鼠修仓迎稻熟,,
牛,黄牛耕地万山金,翠柳迎春千里绿,,
牛,今日春郊遍铁牛,当年禹甸多铜马,,
牛,丑岁牛奔旖旎春,丁年鼠匿辉煌业,,
牛,神州无处不欢歌,耕者有牛皆种地,,
牛,俯首甘为孺子牛,横心誓扫官仓鼠,,
牛,碧野放牛五谷丰,红梅傲雪千门福,,
牛,家家喜爱老黄牛,户户厌恶大硕鼠,,
牛,春到人间黄牛忙,花开江左白雪尽,,
牛,牛羊得草体膘肥,花木逢春枝叶茂,,
牛,紫燕衔泥筑小巢,黄牛吃草生新奶,,
牛,紫燕营巢杏花天,黄牛舔犊芳草地,,
牛,紫微春苑燕吟诗,黄土田间牛作画,,
牛,牛背飘来一曲歌,茧花绽放漫山绿,,
牛,黄土高坡口吆牛,金光大道人催马,,
牛,喜鹊衔来幸福春,金牛开出丰收景,,
牛,庖丁善解目无全,君子闻声心不忍,,
牛,悲鸿放马马扬鞭,可染画牛牛得草,,
牛,春水温升牛甚忙,腊梅花放雪将尽,,
牛,志士年衰赤胆悬,老牛力尽丹心在,,
牛,乳牛老骥竞风流,良策善政多俊杰,,
牛,红桃沐雨牛耕春,绿柳摇风燕织锦,,
牛,放牛曲里笑声甜,牧草丛中春色美,,
牛,游子马蹄梦醉乡,牧童牛背春香路,,
牛,春到花开处处耕,年丰人寿家家乐,,
牛,凤舞龙飞上九霄,牛奔马跃行千里,,
牛,鸟语作歌报福音,牛鞭当笔填新句,,
牛,人值芳龄百事亨,牛耕碧野千畦秀,,
牛,鹊闹红梅万朵红,牛耕沃野千畦绿,,
牛,雪映红梅小院香,牛耕沃野千山笑,,
牛,织女但求凡世欢,牛郎不厌天河阔,,
牛,天女散花祝福图,牛郎弄笛迎春曲,,
牛,人世笑迎盛世春,牛年喜奏丰年乐,,
牛,人逢喜庆气昂扬,牛主乾坤春浩荡,,
牛,牛奋四蹄万顷黄,人勤一世千川绿,,
牛,地肥水美众牛欢,人寿年丰百姓乐,,
牛,地肥水美春牛歌,人寿年丰农家乐,,
牛,黄牛勤奋力耕田,人物风流心向党,,
牛,四化励人人效牛,三春淑景景无丑,,
牛,农户有牛喜迎春,神州无处不放彩,,
牛,牛随吉瑞下天庭,鼠报平安归玉宇,,
牛,牛岁甘为孺子牛,鼠年不做官仓鼠,,
牛,牛岁迎来动地诗,鼠年谱就惊天曲,,
牛,龙飞凤舞庆新春,鼠去牛来辞旧岁,,
牛,玉鼠回宫,金牛贺岁,,
牛,牵牛接福来,布谷迎春叫,,
牛,春新紫燕歌,草发黄牛乐,,
牛,松青白鹤栖,草绿黄牛卧,,
牛,松高白鹤眠,草暖青牛卧,,
牛,牛岁福临门,丑时春入户,,
牛,人效拓荒牛,春催布谷鸟,,
牛,节到黄牛忙,春来紫燕舞,,
牛,月明马识途,春丽牛逢草,,
牛,山高碧水流,春暖青牛跃,,
牛,世盛国幅辉,春新牛得草,,
牛,报喜牵牛开,催春布谷叫,,
牛,富强赤子心,丰稔黄牛志,,
牛,高歌小放牛,欢度新春节,,
牛,白首乐红楼,黄牛耕碧野,,
牛,白马战疆场,黄牛耕九野,,
牛,猛虎啸青山,黄牛耕绿野,,
牛,紫气笼新春,黄牛耕沃野,,
牛,农夫喜黄牛,将军爱战马,,
牛,紫燕舞新春,金牛奔盛世,,
牛,今年买铁牛,客岁送金鼠,,
牛,鹊舌报福音,牛背飘春曲,,
牛,鹊报吉祥年,牛耕芳草地,,
牛,鹊闹一庭春,牛耕千野绿,,
牛,燕舞艳阳天,牛开丰稔景,,
牛,燕语暖春风,牛铃飘翠岭,,
牛,鸟鸣幸福春,牛舞丰收岁,,
牛,布谷鸟催春,牵牛花报喜,,
牛,牛舞艳阳春,人逢如意事,,
牛,草发牛更肥,人勤春来早,,
牛,金牛贺岁来,瑞雪迎春到,,
牛,忠实老黄牛,深恩红赤日,,
牛,牛驮五福来,鼠趁三更去,,
牛,牛携喜气来,鼠遁春风至,,
牛,牛来地生金,鼠去粮满囤,,
牛,牛年福满门,岁首春到户,,
牛,生刍可壮牛,夜草能肥马,,
牛,丑待吉祥年,乙朗芳草地,,
牛,牛耕陌上春,莺舞池边柳,,
牛,尽抒赤子情,愿效黄牛力,,
牛,金牛舞新春,紫燕寻旧主,,
牛,丑年再上新阶,子岁先登富路,,
牛,俯首甘为孺子牛,白头能做识途马,,
牛,黄牛犁地播丰收,爆竹喧天传喜庆,,
牛,黄牛骏马共迎春,碧树红楼相掩映,,
牛,黄犊有情鼓绿涛,碧桃无意随春水,,
牛,红灯绿酒丽人年,碧野黄牛春日丽,,
牛,牵牛花绽喜牵牛,布谷鸟鸣忙布谷,,
牛,牧歌曲里颂春多,布谷声中闲人少,,
牛,充饥有草乐耕耘,产奶无私甘奉献,,
蛇,祖国腾飞大治年,小龙起舞神州地,,
蛇,巳岁欣荣富贵春,辛盘喜钦丰收酒,,
蛇,巳年改革重科研,辛岁腾飞凭政策,,
蛇,巳年大吉启新程,辛夜平安开景远,,
蛇,吉地银蛇降福来,新春喜鹊登枝唱,,
蛇,丹凤金蛇大治年,银花火树新春夜,,
蛇,紫燕欢歌万里春,银蛇漫舞千家乐,,
蛇,灵草蛇衔寿气浓,云霞燕舞春光艳,,
蛇,风和日丽桃李争春,海滟河清龟蛇献寿,,
蛇,龟蛇献瑞纳福迎春,龙凤呈祥招财进宝,,
蛇,蛇舞青山大地皆春,龙腾碧海人间改岁,,
蛇,蛇荣辛巳岁月光辉,龙舞庚辰功勋卓著,,
蛇,神州大治玉宇澄清,世纪图新金蛇曼舞,,
蛇,春风初度莺燕争鸣,岁序更新龙蛇竞舞,,
蛇,巳年跨纪策马扬鞭,辛岁迎春流金溢彩,,
蛇,新逢蛇岁迎来改革潮,刚过龙年走上康庄道,,
蛇,东风荣草木万户迎春,佳节舞龙蛇千家致富,,
蛇,蛇来灵气生岁月常新,龙去雄风在江山不老,,
蛇,龟蛇献瑞南疆岁月新,桃李迎春北国江山丽,,
蛇,春风暖蛇岁万户迎春,喜气闹新年千家报喜,,
蛇,已巳异头尾长尾短当分,龙蛇同体角有角无当辨,,
蛇,民强国富远瞻骏马腾飞,日丽风和喜奏金蛇曼舞,,
蛇,灵蛇在世政通国泰民安,天马行空日丽风和雨顺,,
蛇,小龙蛰起九州紫气贯长虹,大地春回千里金涛香万户,,
蛇,高天降雨犂掀黄土应蛇行,大地迎春柳伴梅香招蝶舞,,
蛇,龟动蛇出九州风物笑迎春,凤起蛟腾四海英才齐报国,,
蛇,蛇祥龟瑞富强中国更富强,凤舞龙飞锦绣河山添锦绣,,
蛇,蛇舞青云浓浓喜气盈门来,龙归大海滚滚春潮逐浪起,,
蛇,蛇衔春色九天暖意逐春回,龙舞雪花四野寒风随雪尽,,
蛇,蛇步锦程工农商学共腾飞,龙骧新纪党政军民同春进,,
蛇,山欢水笑又度佳节天下春,蛇至龙回重开新岁人间景,,
蛇,九州蛇舞满面春风报喜来,四海龙腾盈门喜气临春到,,
蛇,灵蛇起舞大好河山架彩虹,旭日扬辉崭新世纪呈春色,,
蛇,金蛇狂舞万里春风万里歌,玉燕翻飞千秋大业千秋世,,
蛇,春雷鸣广宇长空跃动舞银蛇,德政布寰中四海翻腾掀巨浪,,
蛇,腾飞接力快大龙引导小龙来,改革呼声高老凤争鸣雏凤唱,,
蛇,宏开新玉宇雄伟火箭腾九霄,恭祝小龙年锦簇花团呈万象,,
蛇,丰年歌善政奇山秀水沐朝阳,盛世挹春风芝草灵蛇迎瑞气,,
蛇,史开新世纪爱岗敬业振民魂,岁庆小龙年反腐倡廉昌国运,,
蛇,伴长征号角金蟒迎春降人间,掀改革浪潮神龙载誉回天宇,,
蛇,辛巳小龙年军民协力振雄风,中华大气魄党政同心昌特色,,
蛇,老凤带雏凤尽日畅鸣悦耳清心,大龙传小龙连年奋进经天行地,,
蛇,蛇伴新春狂舞舞来银蛇数千条,龙携华夏腾飞飞起玉龙三百万,,
蛇,蛇年真雅化喜见城乡活跃家家诗酒贺新年,巳岁不寻常欣瞻祖国繁荣处处管弦歌盛世,,
蛇,鸾凤齐鸣四海祥,龙蛇共舞三春景,,
蛇,骐骥争驰淑景新,龙蛇竟舞春光艳,,
蛇,蛇年更上一层楼,龙岁才舒千里目,,
蛇,巳年更上一层楼,龙岁才舒千里目,,
蛇,蛇年又展好春光,龙岁已开新世纪,,
蛇,蛇舞神州胜纪新,龙腾大地春阳丽,,
蛇,蛇舞神州岁月新,龙腾广宇江山丽,,
蛇,蛇蛰神州福气浓,龙腾华夏春光丽,,
蛇,蛇舞三春万象新,龙腾九域千年禧,,
蛇,蛇舞神州万代荣,龙腾盛世千年瑞,,
蛇,蛇舞九州处处新,龙腾四海家家乐,,
蛇,蛇步锦程业辉煌,龙腾宇际春烂漫,,
蛇,蛇衔瑞草贺新春,龙戏宝珠辞旧岁,,
蛇,蛇游大泽燕游春,龙戏高天鱼戏水,,
蛇,蛇舞阳春奏凯歌,龙兴大业开新纪,,
蛇,蛇壮山河锐意增,龙昭日月雄风在,,
蛇,银蛇起舞舞新春,绿水欢歌歌盛纪,,
蛇,今日蛇迎四海春,去年龙蛰千重景,,
蛇,蛇报新春世纪新,人怀壮志江山秀,,
蛇,祖国长春舞小龙,人民有福歌新政,,
蛇,蛇接龙年地满春,山高水远人增志,,
蛇,龙去蛇来遍地春,山欢水笑普天乐,,
蛇,喜鹊争鸣雪点梅,山蛇起舞云行雨,,
蛇,路驰骏马景妖娆,山舞银蛇春烂漫,,
蛇,原驰蜡象送辰年,山舞银蛇迎巳岁,,
蛇,燕影千家五谷丰,蛇年四季百花艳,,
蛇,燕语欢歌幸福家,蛇年喜庆丰收景,,
蛇,燕衔柳叶贺新春,蛇吐宝珠辞旧岁,,
蛇,龙含瑞气贺新春,蛇吐宝珠辞旧岁,,
蛇,鸟鸣玉宇鹿鸣春,蛇献金珠龟献寿,,
蛇,民欢富裕小康年,蛇献灵芝长寿草,,
蛇,人展宏图壮国威,蛇行瑞气增春色,,
蛇,新年蛇舞起宏图,盛世龙腾留伟业,,
蛇,灵芝献寿蛇迎春,世纪更新人不老,,
蛇,梧桐树上凤呈祥,世纪门前蛇起舞,,
蛇,蛇年伟业更辉煌,世纪神州添锦绣,,
蛇,蛇盘玉兔鹊盘梅,寿比青松福比海,,
蛇,春花惹蝶向阳红,寿草惊蛇开眼绿,,
蛇,千年蛇蛰早春来,四海龙腾佳日去,,
蛇,万民雀跃艳阳天,四野蛇呈丰稔景,,
蛇,人舞小龙世纪新,岁辞大泽春风劲,,
蛇,山舞蛇姿景色新,岁辞龙尾春光好,,
蛇,龙潜蛇舞景成春,岁去年来新换旧,,
蛇,龙蛇接力展宏图,天地迎春弃旧貌,,
蛇,柳绿桃红紫燕飞,天蓝水碧青蛇降,,
蛇,蛇含芝草吉祥年,天浴朝阳蓬勃气,,
蛇,春满乾坤舞小龙,天增岁月开新纪,,
蛇,山舞银蛇庆早春,天征瑞象迎新岁,,
蛇,金蛇狂舞庆丰年,喜鹊高歌传捷报,,
蛇,彩蝶迎春戏牡丹,小龙得志行风雨,,
蛇,银蛇报春,金龙述职,,
蛇,燕语莺歌,龙飞蛇舞,,
蛇,盛世春迎已巳,升平岁辞戊辰,,
蛇,万方翰墨出精微,八法龙蛇寻奥妙,,
蛇,诗题福寿贺新春,笔走龙蛇资雅韵,,
蛇,巳蛇出洞喜迎新,辰龙回宫欣报捷,,
蛇,巳年奋搏震寰球,辰岁腾飞惊广宇,,
蛇,梅柳争春世纪新,城乡改革龙蛇舞,,
蛇,腾大泽以壮神州,出常山而雄岁月,,
蛇,瑞气盈门鹊语香,春风送暖蛇年好,,
蛇,芝草含嫣鹿启祥,春花吐艳蛇生瑞,,
蛇,龙蛇交替瑞呈祥,春帖相延新换旧,,
蛇,民情振奋燕翻飞,春意盎然蛇起舞,,
蛇,宏图再展小龙年,大业中兴新世纪,,
蛇,莽原蛇蜕蕴生机,大泽龙伏藏远志,,
蛇,新开世纪小龙飞,大展宏图华夏伟,,
蛇,小龙日月更辉煌,大治山河铺锦绣,,
蛇,蛇年禹甸起宏图,当代精英抒壮志,,
蛇,崭新世纪舞龙蛇,当代英雄驱虎豹,,
蛇,新岁春光彩蝶飞,丰年盛景龙蛇舞,,
蛇,小康蛇岁溢春潮,丰稔龙年留喜气,,
蛇,长寿灵芝蛇又衔,丰收喜讯龙刚报,,
蛇,新年蛇跃涌春潮,丰岁龙腾盈喜气,,
蛇,龙去蛇来岁吉祥,风调雨顺年丰稔,,
蛇,事业有为国展姿,风光无限蛇开泰,,
蛇,蛇岁呈欢世纪新,风华正茂青春美,,
蛇,颠客逞能赘画蛇,冯妇无憾重伏虎,,
蛇,辛巳芳春鼎鼎来,庚辰胜岁堂堂去,,
蛇,银蛇吐宝贺新春,金龙含珠辞旧岁,,
蛇,绿野春归百鸟鸣,金山水漫双蛇舞,,
蛇,紫燕翻飞柳泛青,金蛇狂舞春添彩,,
蛇,玉燕喜迎幸福春,金蛇狂舞丰收岁,,
蛇,丹凤朝阳纳吉图,金蛇狂舞迎春曲,,
蛇,瑞雪纷飞兆好年,金蛇狂舞迎新纪,,
蛇,玉律清音溢玉堂,金蛇妙舞随金马,,
蛇,喜鹊登梅幸福来,金蛇披彩新春到,,
蛇,玉盏飞觞腊酒香,金蛇起舞春雷动,,
蛇,十亿腾飞骐骥欢,九州崛起龙蛇舞,,
蛇,喜鹊登梅报福音,灵蛇出洞吐春意,,
蛇,神骏奔腾九野新,灵蛇飞舞千山秀,,
蛇,快马加鞭奔富途,灵蛇起舞迎新纪,,
蛇,绿叶无私缀牡丹,灵蛇有意降春雨,,
蛇,蛇含瑞气报年华,龙抖雄姿归大海,,
蛇,蛇到青山草木新,龙归碧海波涛舞,,
蛇,蛇出山穴喜报春,龙回海底欣迎岁,,
蛇,蛇衔瑞草户迎春,龙驾祥云门敛福,,
蛇,蛇报福音久驻门,龙留瑞气常萦户,,
蛇,蛇岁同奔锦绣程,龙年共庆辉煌日,,
蛇,蛇岁民抒奋发情,龙年国展腾飞志,,
蛇,莺歌燕舞谱新章,龙去蛇来吟古韵,,
鼠,鼠须麟角力扫千军,春雨晓风花开五色,,
鼠,三春肇始同举玉杯,一纪开端共迎金鼠,,
鼠,四项原则共坚持永传子孙,两个文明同建设无分甲乙,,
鼠,绿酒添欢家人父子庆丰年,雪花献瑞五龙鳞甲飞大地,,
鼠,绿酒添欢金鼠报来十二时,雪花献瑞玉龙飞起三百万,,
鼠,人寰春暖孺子为牛尽我所能,海宇尘嚣坚甲牧马立国之道,,
鼠,江山锦绣乐与赤子同存心服务人民,岁月峥嵘应知花甲易屈指珍惜少壮,,
鼠,子年尽兴饮三杯,亥岁祝福歌九曲,,
鼠,雨顺风调鼠岁丰,花香鸟语山村好,,
鼠,山珍海味列金盘,火树银花迎玉鼠,,
鼠,科技花开富裕家,吉祥鼠报丰收岁,,
鼠,子庶同歌世共和,甲兵永戢书康乐,,
鼠,子年兴旺我修楼,甲第宏开他造府,,
鼠,子年遍地祝丰收,甲第连云欣发展,,
鼠,子孙孝友古风存,甲乙科名佳话在,,
鼠,文明建国遍春风,甲子迎春多瑞霭,,
鼠,迎春燕子舞祥和,嫁女画图呈喜庆,,
鼠,鼠姑风裹一庭香,鸠妇雨添正月翠,,
鼠,万里东风吹富来,九州浪潮逐鼠去,,
鼠,雄鸡迎日报新春,老鼠娶亲成故事,,
鼠,羊毫蘸墨写春联,老鼠娶亲鸣鼓乐,,
鼠,鼠须妙笔点春光,麟角凤毛增国誉,,
鼠,春牛耕地谷香飘,灵鼠跳枝月影晃,,
鼠,金鸡报晓晓光新,灵鼠迎春春色好,,
鼠,鼠须彩笔绘蓝图,龙国群英兴伟业,,
鼠,雪花献瑞大丰年,绿酒添香甲子岁,,
鼠,红梅傲雪鹊鸣春,年画喜人鼠嫁女,,
鼠,鼠报年来福满门,鹊喳梅放春迎户,,
鼠,子图大业力描春,壬遇深恩心谢党,,
鼠,十亿神州庆子年,三春花雨润甲岁,,
鼠,一年四季春为头,十二时辰鼠在首,,
鼠,星移斗转腊迎春,豕去鼠来新换旧,,
鼠,年到非常吉庆时,鼠怀不可告人事,,
鼠,钟声敲响两年间,鼠女出嫁千里外,,
鼠,年接尾头岁更新,鼠无大小名称老,,
鼠,羊毫触墨舞龙蛇,鼠颖描春成画稿,,
鼠,正本当纠裙带风,肃贪惩治官仓鼠,,
鼠,江山锦绣倾甲年,岁月峥崂逢子鼠,,
鼠,题诗作对颂甲年,跳舞唱歌庆子岁,,
鼠,一代风流壮鼠年,万千气象开新景,,
鼠,十二生肖独占先,万千禽兽尊为子,,
鼠,子时月色亮而圆,午夜钟声响且远,,
鼠,刺贪硕鼠吟三章,务本神农播百谷,,
鼠,造福家邦岁岁昌,消除鼠害人人事,,
鼠,十二生肖鼠占头,一日时辰子为首,,
鼠,海味山珍列玉盘,银花火树迎金鼠,,
鼠,火树千株展玉龙,银花万簇迎金鼠,,
鼠,豕去鼠来景焕新,莺歌燕舞春添喜,,
鼠,迎来金鼠庆新春,宰掉肥猪开美宴,,
鼠,斗换星移日转轮,子来亥去年更岁,,
鼠,甲岁丰盈日月新,子年大有山河壮,,
鼠,鼠岁三春报好音,子时一到开新律,,
鼠,甲年众改旧乾坤,子岁人奔新富路,,
鼠,鼠偷奇案况钟察,子夜佳章茅盾著,,
鼠,门庭燕舞笑声喧,子夜鼠欢爆竹乐,,
鼠,鼠年吉语化春联,子夜钟声燃爆竹,,
鼠,鼠须彩笔绘宏图,祖国健儿兴骏业,,
鼠,子庶丰登,丙辉瑞应,,
鼠,子夜凯旋,丙名世德,,
鼠,子夜灯红,丙年春满,,
鼠,子夜钟鸣,丙年凤仪,,
鼠,子民腾欢,丙年兴旺,,
鼠,鼠兆丰年,人喜盛世,,
鼠,丙岁春温,子年人瑞,,
鼠,丙火兴隆,子年润泽,,
鼠,丙火辉煌,子孙奋发,,
鼠,丑时属牛,子夜为鼠,,
鼠,福地在春申,百年推甲子,,
鼠,黄山松鼠鸣,碧野青蛙叫,,
